SpikeID,Stimulus_number,Latency (ms),Timestamp(ms)
0,1133,379.1333333329021,4506395.966666666
0,1134,379.3666666670106,4506896.7
0,1135,379.8333333334085,4507397.7
0,1136,380.29999999980646,4507898.666666667
0,1137,380.7999999999083,4508399.7
0,1138,381.3000000000102,4508900.7
0,1139,381.9999999996071,4509401.933333333
0,1140,382.1666666663077,4509902.633333333
0,1141,382.6666666664096,4510403.633333334
0,1142,383.20000000021537,4510904.7
0,1143,383.60000000011496,4511405.6
0,1144,384.2000000004191,4511906.733333333
0,1145,384.7333333333154,4512407.766666667
0,1146,385.10000000042055,4512908.666666667
0,1148,386.03333333321643,4513910.633333334
0,1149,386.59999999981665,4514411.699999999
0,1150,387.03333333342016,4514912.666666666
0,1151,387.56666666631645,4515413.699999999
0,1152,387.99999999991996,4515914.666666667
0,1153,388.4666666663179,4516415.666666667
0,1154,388.96666666641977,4516916.666666667
0,1155,389.36666666631936,4517417.6
0,1156,389.7999999999229,4517918.533333333
0,1157,390.2666666663208,4518419.533333333
0,1158,390.633333333426,4518920.4
0,1159,391.3333333330229,4519421.633333334
0,1160,391.7333333329225,4519922.533333333
0,1161,392.13333333373157,4520423.466666667
0,1162,392.5666666664256,4520924.399999999
0,1163,393.2999999997264,4521425.666666666
0,1164,393.60000000033324,4521926.500000001
0,1165,394.16666666693345,4522427.566666667
0,1166,394.5000000003347,4522928.433333334
0,1167,395.033333333231,4523429.466666667
0,1168,395.56666666703677,4523930.533333333
0,1169,396.133333333637,4524431.6
0,1170,396.4333333333343,4524932.433333334
0,1172,397.3666666670397,4525934.400000001
0,1173,397.73333333323535,4526435.266666667
0,1174,398.29999999983556,4526936.366666666
0,1175,398.6333333332368,4527437.233333333
0,1176,399.3333333337432,4527938.433333334
0,1177,399.53333333323826,4528439.166666667
0,1178,400.1333333335424,4528940.266666668
0,1179,400.6666666664387,4529441.333333333
0,1180,401.1000000000422,4529942.266666667
0,1181,401.6333333329385,4530443.333333333
0,1182,401.9333333335453,4530944.133333334
0,1183,402.39999999994325,4531445.133333334
0,1184,403.0000000002474,4531946.233333334
0,1185,403.23333333344635,4532447.0
0,1186,404.3666666666468,4532948.633333334
0,1187,404.59999999984575,4533449.399999999
0,1188,405.2000000001499,4533950.533333333
0,1189,405.6000000000495,4534451.433333334
0,1190,405.6000000000495,4534951.966666667
0,1191,406.1666666666497,4535453.033333333
0,1192,406.6000000002532,4535954.0
0,1193,407.19999999964784,4536455.1
0,1194,407.73333333345363,4536956.166666667
0,1195,407.90000000015425,4537456.833333334
0,1196,408.6333333334551,4537958.100000001
0,1197,409.0333333333547,4538459.0
0,1198,409.53333333345654,4538960.033333333
0,1199,409.66666666645324,4539460.699999999
0,1200,410.4666666662524,4539962.0
0,1201,411.2999999997555,4540463.366666667
0,1202,411.86666666635574,4540964.433333334
0,1203,412.3333333336632,4541465.433333334
0,1204,412.6333333333605,4541966.233333333
0,1205,413.1999999999607,4542467.333333333
0,1206,413.066666666964,4542967.7
0,1207,414.06666666625824,4543469.233333333
0,1208,414.09999999996217,4543969.766666667
0,1209,414.63333333376795,4544470.833333334
0,1210,415.46666666636156,4544972.166666666
0,1211,415.73333333326445,4545472.966666666
0,1212,416.3333333335686,4545974.100000001
0,1213,416.9000000001688,4546475.166666667
0,1214,417.3333333337723,4546976.133333334
0,1215,417.699999999968,4547477.0
0,1216,420.10000000027503,4547979.933333333
0,1217,419.9333333335744,4548480.266666667
0,1218,420.39999999997235,4548981.266666667
0,1219,420.39999999997235,4549481.766666667
0,1220,420.8666666663703,4549982.766666667
0,1221,421.66666666707897,4550484.066666666
0,1222,422.16666666627134,4550985.099999999
0,1223,422.30000000017753,4551485.766666667
0,1224,422.6333333335788,4551986.600000001
0,1225,422.9333333332761,4552487.433333334
0,1226,425.59999999957654,4552990.6
0,1227,425.4333333337854,4553490.966666667
0,1228,425.76666666627716,4553991.8
0,1229,427.80000000038854,4554494.366666667
0,1230,426.5333333332819,4554993.6
0,1231,426.56666666698584,4555494.166666667
0,1232,426.9000000003871,4555995.000000001
0,1233,427.7666666666846,4556496.4
0,1234,428.5666666664838,4556997.733333332
0,1235,428.36666666698875,4557498.033333333
0,1236,428.79999999968277,4557999.0
0,1237,429.5333333329836,4558500.233333333
0,1238,430.6333333333896,4559001.866666667
0,1239,430.43333333298506,4559502.166666666
0,1240,431.1999999999898,4560003.466666666
0,1241,431.40000000039436,4560504.166666667
0,1242,431.80000000029395,4561005.100000001
0,1243,431.96666666699457,4561505.766666668
0,1244,432.20000000019354,4562006.533333334
0,1245,433.2666666668956,4562508.1
0,1246,433.100000000195,4563008.466666666
0,1247,433.86666666629026,4563509.766666666
0,1248,434.0333333329909,4564010.433333333
0,1249,434.2333333333954,4564511.166666667
0,1250,434.26666666709934,4565011.700000001
0,1251,434.79999999999563,4565512.766666667
0,1252,435.63333333349874,4566014.100000001
0,1253,435.5666666670004,4566514.566666666
0,1254,436.59999999999854,4567016.1
0,1255,436.46666666700185,4567516.500000001
0,1256,436.8333333331975,4568017.366666667
0,1257,437.56666666649835,4568518.633333333
0,1258,437.3333333332994,4569018.933333333
0,1259,437.70000000040454,4569519.8
0,1260,438.10000000030414,4570020.733333333
0,1261,439.266666666299,4570522.399999999
0,1262,439.63333333340415,4571023.300000001
0,1263,439.33333333370683,4571523.5
0,1264,439.8000000001048,4572024.5
0,1265,440.30000000020664,4572525.5
0,1266,440.366666666705,4573026.1
0,1267,440.46666666690726,4573526.7
0,1268,440.70000000010623,4574027.466666668
0,1269,441.53333333360933,4574528.800000001
0,1270,441.6333333329021,4575029.433333333
0,1271,442.10000000020955,4575530.433333334
0,1272,441.96666666630335,4576030.8
0,1273,442.5666666666075,4576531.933333334
0,1274,442.8333333335104,4577032.700000001
0,1275,443.3666666664067,4577533.766666667
0,1276,443.6999999998079,4578034.6
0,1277,444.0999999997075,4578535.533333333
0,1278,444.59999999980937,4579036.533333333
0,1279,444.9000000004162,4579537.366666667
0,1280,445.4333333333125,4580038.4
0,1282,445.7333333330098,4581039.766666666
0,1283,446.1666666666133,4581540.699999999
0,1284,446.1333333329094,4582041.199999999
0,1285,446.50000000001455,4582542.066666666
0,1286,447.16666666681704,4583043.266666668
0,1287,447.90000000011787,4583544.5
0,1288,447.5666666667166,4584044.699999999
0,1289,449.23333333372284,4584546.866666666
0,1290,448.500000000422,4585046.666666667
0,1291,448.733333333621,4585547.4
0,1292,448.4666666667181,4586047.666666667
0,1293,448.83333333291375,4586548.566666666
0,1294,449.13333333352057,4587049.366666667
0,1295,448.16666666702076,4587548.933333334
0,1296,449.53333333342016,4588050.8
0,1297,450.06666666631645,4588551.866666666
0,1298,449.9666666670237,4589052.266666668
0,1299,450.63333333291666,4589553.466666666
0,1300,449.9999999998181,4590053.333333333
0,1301,451.1333333330185,4590554.999999999
0,1302,451.799999999821,4591056.166666666
0,1303,452.03333333302,4591556.933333334
0,1304,452.5000000003274,4592057.9
0,1305,452.8666666665231,4592558.8
0,1306,455.8666666662248,4593062.333333332
0,1310,450.8333333333212,4595059.366666667
0,1311,450.5666666664183,4595559.6
0,1312,451.16666666672245,4596060.733333332
0,1313,451.7666666670266,4596561.833333333
0,1314,451.9333333337272,4597062.533333334
0,1315,451.9333333337272,4597563.033333334
0,1316,451.69999999961874,4598063.333333334
0,1317,452.83333333372866,4598565.000000001
0,1318,453.8333333330229,4599066.5
0,1319,454.46666666703095,4599567.666666667
0,1320,454.433333333327,4600068.133333333
0,1322,452.4333333329196,4601067.166666667
0,1323,452.26666666621895,4601567.533333333
0,1324,452.8666666665231,4602068.633333334
0,1326,454.3666666668287,4603071.166666667
0,1327,454.06666666622186,4603571.399999999
0,1328,454.5666666663237,4604072.4
0,1329,455.766666666932,4604574.133333334
0,1331,455.9333333336326,4605575.333333333
0,1332,456.23333333332994,4606076.166666667
0,1333,456.76666666622623,4606577.199999999
0,1334,457.09999999962747,4607078.066666666
0,1335,457.7333333336355,4607579.2
0,1336,458.06666666703677,4608080.066666667
0,1337,458.03333333333285,4608580.533333334
0,1338,458.400000000438,4609081.433333334
0,1339,459.66666666663514,4609583.2
0,1340,459.30000000043947,4610083.366666667
0,1341,457.8666666666322,4610582.466666667
0,1342,454.666666666526,4611079.766666667
0,1343,455.56666666652745,4611581.199999999
0,1344,457.06666666683304,4612083.2
0,1345,457.23333333353366,4612583.9
0,1346,457.300000000032,4613084.466666667
0,1347,457.6999999999316,4613585.4
0,1348,458.20000000003347,4614086.4
0,1349,458.06666666703677,4614586.8
0,1350,459.13333333373885,4615088.366666667
0,1351,458.59999999993306,4615588.366666667
0,1352,459.66666666663514,4616089.966666667
0,1353,459.4666666662306,4616590.266666666
0,1354,459.66666666663514,4617091.0
0,1355,460.53333333293267,4617592.366666666
0,1356,460.2000000004409,4618092.566666667
0,1357,461.19999999973516,4618594.066666666
0,1358,461.19999999973516,4619094.6
0,1359,461.46666666663805,4619595.366666666
0,1360,462.03333333323826,4620096.466666667
0,1361,462.4999999996362,4620597.433333334
0,1362,462.99999999973807,4621098.466666667
0,1363,462.9000000004453,4621598.866666667
0,1364,463.36666666684323,4622099.866666666
0,1365,463.7333333330389,4622600.766666667
0,1366,464.1333333329385,4623101.666666666
0,1369,461.03333333303453,4624600.133333334
0,1371,462.800000000243,4625602.933333334
0,1372,464.20000000034634,4626104.833333334
0,1374,464.50000000004366,4627106.166666666
0,1375,464.2999999996391,4627606.5
0,1376,465.43333333374903,4628108.166666667
0,1377,465.900000000147,4628609.133333334
0,1378,465.666666666948,4629109.433333334
0,1380,463.80000000044674,4630108.600000001
0,1381,466.96666666684905,4630612.266666667
0,1382,467.23333333375194,4631113.066666666
0,1383,467.4666666669509,4631613.8
0,1384,467.53333333344926,4632114.4
0,1385,468.1000000000495,4632615.466666667
0,1387,469.60000000035507,4633618.0
0,1388,469.6333333331495,4634118.566666666
0,1389,469.7666666670557,4634619.233333333
0,1390,470.3666666664503,4635120.333333333
0,1391,470.1999999997497,4635620.699999999
0,1392,470.4333333329487,4636121.433333333
0,1393,470.8666666665522,4636622.4
0,1394,471.7000000000553,4637123.733333333
0,1395,471.89999999955035,4637624.466666666
0,1396,472.5333333335584,4638125.600000001
0,1397,472.6333333337607,4638626.233333333
0,1398,472.2333333329516,4639126.333333333
0,1399,472.1333333336588,4639626.766666668
0,1400,472.6333333337607,4640127.8
0,1401,475.4333333330578,4640631.1
0,1402,474.0666666666584,4641130.266666667
0,1404,472.33333333315386,4642129.566666666
0,1431,425.63333333328046,4683427.966666666
0,1432,421.7333333335773,4687424.7
0,1433,419.03333333357295,4691422.633333334
0,1434,415.5000000000655,4695419.766666667
0,1435,412.7666666663572,4699417.666666666
0,1436,410.06666666635283,4703415.6
0,1437,407.2666666670557,4707413.466666667
0,1438,404.19999999994616,4711411.033333333
0,1439,401.46666666623787,4715408.933333334
0,1440,399.23333333354094,4719407.366666667
0,1441,396.6000000000349,4723405.366666667
0,1442,393.90000000003056,4727403.3
0,1443,391.3666666667268,4731401.433333334
0,1444,388.2000000003245,4735398.9
0,1445,386.63333333352057,4739397.966666667
0,1446,384.39999999991414,4743396.399999999
0,1447,382.26666666651,4747394.9
0,1448,380.4666666665071,4751393.733333333
0,1449,378.20000000010623,4755392.133333334
0,1450,376.3666666663994,4759390.933333334
0,1451,374.63333333289484,4763389.833333333
0,1452,372.5000000004002,4767388.366666667
0,1453,371.06666666659294,4771387.566666666
0,1454,369.46666666699457,4775386.600000001
0,1455,367.8666666664867,4779385.666666666
0,1456,366.13333333298215,4783384.566666666
0,1457,364.89999999957945,4787383.966666666
0,1458,363.66666666708625,4791383.4
0,1459,362.233333333279,4795382.6
0,1460,361.20000000028085,4799382.2
0,1461,359.80000000017753,4803381.466666667
0,1462,358.9333333329705,4807381.233333332
0,1463,357.9333333336763,4811380.866666667
0,1464,356.79999999956635,4815380.4
0,1465,356.0333333334711,4819380.266666667
0,1466,360.7333333329734,4823385.6
0,1467,354.46666666666715,4827380.0
0,1468,353.6000000003696,4831379.766666667
0,1469,353.06666666656383,4835379.866666666
0,1470,352.39999999976135,4839379.866666666
0,1471,351.96666666706733,4843380.066666667
0,1472,351.2000000000626,4847379.933333334
0,1473,350.9666666668636,4851380.366666667
0,1474,350.4000000002634,4855380.433333334
0,1475,349.9000000001615,4859380.566666666
0,1476,349.8333333336632,4863381.166666667
0,1477,349.53333333305636,4867381.499999999
0,1478,349.13333333315677,4871381.733333333
0,1479,348.8666666662539,4875382.133333333
0,1480,348.2000000003609,4879382.100000001
0,1481,348.2000000003609,4883382.733333333
0,1482,347.8333333332557,4887383.033333333
0,1483,340.4000000000451,5053670.333333333
0,1484,338.49999999983993,5055669.0
0,1485,341.43333333304327,5057672.5
0,1486,341.69999999994616,5059674.600000001
0,1487,342.0333333333474,5061676.766666667
0,1488,342.5999999999476,5063679.133333333
0,1489,342.433333333247,5065680.8
0,1490,342.66666666644596,5067682.866666666
0,1491,343.20000000025175,5069685.2
0,1492,343.1666666665478,5071687.0
0,1493,343.2333333330462,5073688.9
0,1494,343.5666666664474,5075691.033333333
0,1496,344.1000000002532,5079695.233333333
0,1497,344.16666666675155,5081697.100000001
0,1498,344.3999999999505,5083699.166666666
0,1500,344.9000000000524,5087703.3
0,1501,344.73333333335177,5089704.966666667
0,1502,345.299999999952,5091707.366666666
0,1503,345.53333333315095,5093709.399999999
0,1504,345.56666666685487,5095711.266666668
0,1505,345.96666666675446,5097713.5
0,1506,346.1666666662495,5099715.499999999
0,1507,346.36666666665406,5101717.533333333
0,1508,346.400000000358,5103719.4
0,1509,346.5666666670586,5105721.366666666
0,1510,346.89999999955035,5107723.533333333
0,1511,344.60000000035507,5109723.066666667
0,1513,347.2666666666555,5113729.366666666
0,1514,347.0999999999549,5115731.033333333
0,1515,347.2333333329516,5117732.966666667
0,1516,347.5333333335584,5119735.1
0,1517,347.56666666635283,5121736.966666667
0,1518,347.933333333458,5123739.133333334
0,1519,347.933333333458,5125740.966666667
0,1520,348.0666666664547,5127742.933333333
0,1522,347.06666666625097,5131745.566666666
0,1523,346.09999999975116,5133746.433333333
0,1524,346.09999999975116,5135748.233333332
0,1527,344.4666666664489,5141752.066666667
0,1528,344.83333333355404,5143754.266666667
0,1529,345.4333333329487,5145756.7
0,1531,344.9000000000524,5149759.8
0,1532,345.09999999954744,5151761.833333333
0,1533,345.83333333375776,5153764.366666667
0,1537,343.533333333653,5161769.366666667
0,1538,343.9333333335526,5163771.6
0,1539,345.00000000025466,5165774.466666667
0,1541,339.799999999741,5169772.933333333
0,1542,343.5666666664474,5171778.499999999
0,1544,343.86666666705423,5175782.466666668
0,1545,342.80000000035216,5177783.200000001
0,1550,344.2333333332499,5187793.766666667
0,1551,341.3666666665449,5189792.733333333
0,1552,341.66666666624224,5191794.833333332
0,1553,342.53333333344926,5193797.533333333
0,1554,343.0333333335511,5195799.866666667
0,1555,343.60000000015134,5197802.233333333
0,1557,343.2333333330462,5201805.499999999
0,1558,343.73333333314804,5203807.833333333
0,1560,342.1333333335497,5207809.9
0,1561,342.80000000035216,5209812.366666667
0,1563,342.5999999999476,5213815.833333333
0,1564,343.1000000000495,5215818.133333333
0,1570,341.00000000034925,5227826.966666668
0,1571,341.66666666624224,5229829.466666666
0,1575,341.9999999996435,5237837.1
0,1576,342.5999999999476,5239839.5
0,1579,341.0666666668476,5245843.433333334
0,1580,341.3666666665449,5247845.566666666
0,1581,342.0333333333474,5249848.066666666
0,1582,341.80000000014843,5251849.633333333
0,1583,343.3999999997468,5253853.066666666
0,1584,340.86666666644305,5255852.366666666
0,1585,340.9333333329414,5257854.233333332
0,1587,343.966666666347,5261860.933333334
0,1589,341.6333333334478,5265862.233333333
0,1593,340.56666666674573,5273868.466666667
0,1594,340.7666666662408,5275870.466666666
0,1597,340.46666666654346,5281904.399999999
0,1598,340.8333333336486,5283905.333333334
0,1600,341.9000000003507,5287907.533333334
0,1601,342.26666666654637,5289908.466666667
0,1602,342.8666666668505,5291909.666666666
0,1603,343.20000000025175,5293910.566666667
0,1604,343.36666666695237,5295911.300000001
0,1605,343.8333333333503,5297912.333333334
0,1606,343.86666666705423,5299912.933333334
0,1607,344.3333333334522,5301913.966666667
0,1608,344.5000000001528,5303914.733333333
0,1609,344.73333333335177,5305915.533333334
0,1610,345.066666666753,5307916.433333334
0,1611,345.4666666666526,5309917.4
0,1612,345.3333333336559,5311917.833333334
0,1613,345.4666666666526,5313918.533333333
0,1614,345.96666666675446,5315919.633333334
0,1615,346.23333333365736,5317920.466666668
0,1616,345.93333333305054,5319920.733333333
0,1617,346.23333333365736,5321921.600000001
0,1618,346.49999999965075,5323922.433333334
0,1619,346.93333333325427,5325923.433333334
0,1620,346.9666666669582,5327924.066666667
0,1621,347.2666666666555,5329924.933333334
0,1622,347.2333333329516,5331925.466666667
0,1623,347.6666666665551,5333926.466666667
0,1624,347.7999999995518,5335927.166666666
0,1625,347.60000000005675,5337927.533333333
0,1626,347.6666666665551,5339928.2
0,1627,348.0666666664547,5341929.166666667
0,1628,348.0666666664547,5343929.733333333
0,1629,348.29999999965366,5345930.533333333
0,1630,348.2333333331553,5347931.033333333
0,1631,348.39999999985594,5349931.766666667
0,1632,348.2333333331553,5351932.2
0,1633,348.53333333376213,5353933.066666667
0,1634,348.6333333330549,5355933.733333333
0,1635,348.26666666685924,5357933.933333334
0,1636,348.53333333376213,5359934.766666668
0,1637,348.83333333345945,5361935.633333334
0,1638,348.8999999999578,5363936.300000001
0,1639,349.00000000016007,5365936.966666667
0,1640,349.2999999998574,5367937.833333333
0,1641,349.10000000036234,5369938.2
0,1642,349.3333333335613,5371939.0
0,1643,351.8999999996595,5373942.133333333
0,1644,349.13333333315677,5375939.966666667
0,1646,349.4333333337636,5379941.4
0,1647,349.53333333305636,5381942.066666666
0,1648,349.699999999757,5383942.8
0,1650,349.5999999995547,5387943.866666666
0,1651,349.5999999995547,5389944.433333333
0,1652,349.63333333325863,5391945.033333333
0,1653,349.10000000036234,5393945.066666667
0,1654,350.23333333356277,5395946.766666667
0,1655,349.93333333295595,5397947.033333333
0,1656,350.06666666686215,5399947.766666668
0,1657,349.8666666664576,5401948.133333334
0,1658,349.8333333336632,5403948.666666667
0,1659,348.83333333345945,5405948.233333333
0,1660,349.9666666666599,5407949.933333334
0,1661,350.2666666663572,5409950.8
0,1662,350.0999999996566,5411951.199999999
0,1663,351.2333333337665,5413952.933333334
0,1664,350.0999999996566,5415952.366666666
0,1665,350.2666666663572,5417953.1
0,1666,350.23333333356277,5419953.633333334
0,1667,350.23333333356277,5421954.2
0,1668,350.566666666964,5423955.100000001
0,1669,350.3000000000611,5425955.433333334
0,1670,350.1666666670644,5427955.866666667
0,1671,350.4333333330578,5429956.7
0,1672,350.19999999985885,5431957.033333333
0,1673,350.3000000000611,5433957.7
0,1674,350.2666666663572,5435958.233333332
0,1675,350.36666666655947,5437958.933333334
0,1676,350.36666666655947,5439959.5
0,1677,350.23333333356277,5441959.933333334
0,1678,350.4333333330578,5443960.699999999
0,1679,350.23333333356277,5445961.066666666
0,1680,350.4333333330578,5447961.833333333
0,1681,350.33333333376504,5449962.333333334
0,1682,350.59999999975844,5451963.166666666
0,1683,350.33333333376504,5453987.233333334
0,1684,350.46666666676174,5456006.733333333
0,1685,350.6999999999607,5458016.266666667
0,1686,350.59999999975844,5460016.766666667
0,1687,350.59999999975844,5462017.333333333
0,1688,350.6666666662568,5464017.966666667
0,1689,350.23333333356277,5466018.100000001
0,1690,350.8333333329574,5468019.266666667
0,1691,350.8333333329574,5470019.833333333
0,1692,350.90000000036525,5472020.500000001
0,1693,350.76666666645906,5474020.933333334
0,1694,350.4333333330578,5476021.166666666
0,1695,350.76666666645906,5478022.066666666
0,1696,350.86666666666133,5480022.733333333
0,1697,350.46666666676174,5482022.9
0,1698,350.73333333366463,5484023.766666668
0,1699,350.76666666645906,5486024.366666666
0,1700,350.63333333346236,5488024.8
0,1701,350.6666666662568,5490025.399999999
0,1702,350.800000000163,5492026.1
0,1703,350.4333333330578,5494026.3
0,1704,350.73333333366463,5496027.2
0,1705,351.0666666670659,5498028.100000001
0,1706,351.0666666670659,5500028.666666667
0,1707,350.86666666666133,5502029.033333333
0,1708,350.90000000036525,5504029.633333334
0,1709,351.0999999998603,5506030.399999999
0,1710,350.73333333366463,5508030.633333334
0,1711,350.800000000163,5510031.266666667
0,1712,351.1333333335642,5512032.166666667
0,1713,351.0666666670659,5514032.666666667
0,1714,350.63333333346236,5516032.8
0,1715,350.90000000036525,5518033.633333334
0,1716,351.0666666670659,5520034.366666667
0,1717,350.99999999965803,5522034.899999999
0,1718,350.9666666668636,5524035.433333334
0,1719,351.0999999998603,5526036.133333333
0,1720,350.9666666668636,5528036.566666666
0,1721,351.0999999998603,5530037.266666667
0,1722,350.73333333366463,5532037.466666667
0,1723,350.99999999965803,5534038.333333333
0,1724,350.99999999965803,5536038.899999999
0,1725,351.16666666635865,5538039.633333333
0,1726,350.90000000036525,5540039.933333334
0,1727,351.2000000000626,5542040.8
0,1728,351.1333333335642,5544041.3
0,1729,350.9666666668636,5546041.733333333
0,1730,351.43333333326154,5548042.766666667
0,1731,351.03333333336195,5550042.933333334
0,1732,351.43333333326154,5552043.899999999
0,1733,351.2666666665609,5554044.3
0,1734,351.2333333337665,5556044.833333333
0,1735,351.3999999995576,5558045.6
0,1736,351.6666666664605,5560046.433333333
0,1737,351.3666666667632,5562046.7
0,1738,351.0999999998603,5564047.0
0,1739,351.5333333334638,5566048.0
0,1740,351.2333333337665,5568048.266666667
0,1741,351.2666666665609,5570048.899999999
0,1742,351.16666666635865,5572049.366666666
0,1743,351.3999999995576,5574050.166666666
0,1746,351.3999999995576,5580051.866666666
0,1747,351.2666666665609,5582052.333333333
0,1748,351.6333333336661,5584053.266666667
0,1749,351.46666666696547,5586053.666666667
0,1750,351.4999999997599,5588054.266666666
0,1751,351.4999999997599,5590054.833333333
0,1752,351.4999999997599,5592055.4
0,1753,351.3333333330593,5594055.833333333
0,1754,351.56666666625824,5596056.633333333
0,1755,351.43333333326154,5598057.066666666
0,1756,351.46666666696547,5600057.666666667
0,1757,351.3333333330593,5602058.1
0,1758,351.59999999996217,5604058.933333334
0,1759,351.7666666666628,5606059.7
0,1760,351.56666666625824,5608060.066666666
0,1761,351.4999999997599,5610060.566666666
